SuburbPostCodeKey,Suburb,PropertyValue,Updated_Year,Updated_Month
"2096-Queenscliff","Queenscliff","975000","2017","6"
"2097-Collaroy","Collaroy","1470750","2017","6"
"2097-Collaroy Beach","Collaroy Beach","1470750","2017","6"
"2097-Collaroy Plateau West","Collaroy Plateau West","1470750","2017","6"
"2097-Wheeler Heights","Wheeler Heights","1470750","2017","6"
"2099-Cromer","Cromer","1000000","2017","6"
"2099-Dee Why","Dee Why","1000000","2017","6"
"2099-Narraweena","Narraweena","1000000","2017","6"
"2099-North Curl Curl","North Curl Curl","1000000","2017","6"
"2100-Allambie Heights","Allambie Heights","1535000","2017","6"
"2100-Beacon Hill","Beacon Hill","1535000","2017","6"
"2100-Brookvale","Brookvale","1535000","2017","6"
"2100-North Manly","North Manly","1535000","2017","6"
"2100-Oxford Falls","Oxford Falls","1535000","2017","6"
"2100-Warringah Mall","Warringah Mall","1535000","2017","6"
"2101-Elanora Heights","Elanora Heights","1257500","2017","6"
"2101-Ingleside","Ingleside","1257500","2017","6"
"2101-Narrabeen","Narrabeen","1257500","2017","6"
"2101-North Narrabeen","North Narrabeen","1257500","2017","6"
"2102-Warriewood","Warriewood","1220000","2017","6"
"2103-Mona Vale","Mona Vale","1400000","2017","6"
"2106-Newport","Newport","1375000","2017","6"
"2106-Newport Beach","Newport Beach","1375000","2017","6"
"2107-Avalon Beach","Avalon Beach","1630000","2017","6"
"2107-Bilgola","Bilgola","1630000","2017","6"
"2107-Careel Bay","Careel Bay","1630000","2017","6"
"2107-Clareville","Clareville","1630000","2017","6"
"2107-Paradise Beach","Paradise Beach","1630000","2017","6"
"2107-Taylors Point","Taylors Point","1630000","2017","6"
"2107-Whale Beach","Whale Beach","1630000","2017","6"
"2108-Coasters Retreat","Coasters Retreat","2000000","2017","6"
"2108-Currawong Beach","Currawong Beach","2000000","2017","6"
"2108-Great Mackerel Beach","Great Mackerel Beach","2000000","2017","6"
"2108-Morning Bay","Morning Bay","2000000","2017","6"
"2108-Palm Beach","Palm Beach","2000000","2017","6"
"2108-The Basin","The Basin","2000000","2017","6"
"2110-Hunters Hill","Hunters Hill","2200000","2017","6"
"2110-Woolwich","Woolwich","2200000","2017","6"
"2111-Boronia Park","Boronia Park","825000","2017","6"
"2111-Gladesville","Gladesville","825000","2017","6"
"2111-Henley","Henley","825000","2017","6"
"2111-Huntleys Cove","Huntleys Cove","825000","2017","6"
"2111-Huntleys Point","Huntleys Point","825000","2017","6"
"2111-Monash Park","Monash Park","825000","2017","6"
"2111-Tennyson Point","Tennyson Point","825000","2017","6"
"2112-Denistone East","Denistone East","1105000","2017","6"
"2112-Putney","Putney","1105000","2017","6"
"2112-Ryde","Ryde","1105000","2017","6"
"2113-Blenheim Road","Blenheim Road","1355500","2017","6"
"2113-East Ryde","East Ryde","1355500","2017","6"
"2113-Macquarie Centre","Macquarie Centre","1355500","2017","6"
"2113-Macquarie Park","Macquarie Park","1355500","2017","6"
"2113-North Ryde","North Ryde","1355500","2017","6"
"2114-Denistone","Denistone","861000","2017","6"
"2114-Denistone West","Denistone West","861000","2017","6"
"2114-Meadowbank","Meadowbank","861000","2017","6"
"2114-Melrose Park","Melrose Park","861000","2017","6"
"2114-West Ryde","West Ryde","861000","2017","6"
"2115-Ermington","Ermington","1260000","2017","6"
"2116-Rydalmere","Rydalmere","987500","2017","6"
"2117-Dundas","Dundas","1080000","2017","6"
"2117-Dundas Valley","Dundas Valley","1080000","2017","6"
"2117-Oatlands","Oatlands","1080000","2017","6"
"2117-Telopea","Telopea","1080000","2017","6"
"2118-Carlingford","Carlingford","882500","2017","6"
"2118-Carlingford Court","Carlingford Court","882500","2017","6"
"2118-Carlingford North","Carlingford North","882500","2017","6"
"2118-Kingsdene","Kingsdene","882500","2017","6"
"2119-Beecroft","Beecroft","1700500","2017","6"
"2119-Cheltenham","Cheltenham","1700500","2017","6"
"2120-Pennant Hills","Pennant Hills","1338000","2017","6"
"2120-Thornleigh","Thornleigh","1338000","2017","6"
"2120-Westleigh","Westleigh","1338000","2017","6"
"2121-Epping","Epping","990000","2017","6"
"2121-North Epping","North Epping","990000","2017","6"
"2122-Eastwood","Eastwood","1139500","2017","6"
"2122-Marsfield","Marsfield","1139500","2017","6"
"2125-West Pennant Hills","West Pennant Hills","1650000","2017","6"
"2126-Cherrybrook","Cherrybrook","1620000","2017","6"
"2127-Homebush Bay","Homebush Bay","748000","2017","6"
"2127-Newington","Newington","748000","2017","6"
"2130-Summer Hill","Summer Hill","1050000","2017","6"
"2131-Ashfield","Ashfield","779000","2017","6"
"2132-Croydon","Croydon","1312500","2017","6"
"2133-Croydon Park","Croydon Park","1178000","2017","6"
"2133-Enfield South","Enfield South","1178000","2017","6"
"2134-Burwood","Burwood","893000","2017","6"
"2134-Burwood North","Burwood North","893000","2017","6"
"2135-Strathfield","Strathfield","1150000","2017","6"
"2136-Burwood Heights","Burwood Heights","727500","2017","6"
"2136-Enfield","Enfield","727500","2017","6"
"2136-Strathfield South","Strathfield South","727500","2017","6"
"2137-Breakfast Point","Breakfast Point","1275000","2017","6"
"2137-Cabarita","Cabarita","1275000","2017","6"
"2137-Concord","Concord","1275000","2017","6"
"2137-Mortlake","Mortlake","1275000","2017","6"
"2137-North Strathfield","North Strathfield","1275000","2017","6"
"2138-Concord West","Concord West","910000","2017","6"
"2138-Liberty Grove","Liberty Grove","910000","2017","6"
"2138-Rhodes","Rhodes","910000","2017","6"
"2140-Homebush","Homebush","640000","2017","6"
"2140-Homebush South","Homebush South","640000","2017","6"
"2140-Homebush West","Homebush West","640000","2017","6"
"2141-Berala","Berala","896000","2017","6"
"2141-Lidcombe","Lidcombe","896000","2017","6"
"2141-Lidcombe North","Lidcombe North","896000","2017","6"
"2141-Rookwood","Rookwood","896000","2017","6"
"2142-Blaxcell","Blaxcell","632000","2017","6"
"2142-Camellia","Camellia","632000","2017","6"
"2142-Clyde","Clyde","632000","2017","6"
"2142-Granville","Granville","632000","2017","6"
"2142-Holroyd","Holroyd","632000","2017","6"
"2142-Rosehill","Rosehill","632000","2017","6"
"2142-South Granville","South Granville","632000","2017","6"
"2143-Birrong","Birrong","756500","2017","6"
"2143-Potts Hill","Potts Hill","756500","2017","6"
"2143-Regents Park","Regents Park","756500","2017","6"
"2144-Auburn","Auburn","658500","2017","6"
"2145-Girraween","Girraween","747000","2017","6"
"2145-Greystanes","Greystanes","747000","2017","6"
"2145-Mays Hill","Mays Hill","747000","2017","6"
"2145-Pemulwuy","Pemulwuy","747000","2017","6"
"2145-Pendle Hill","Pendle Hill","747000","2017","6"
"2145-South Wentworthville","South Wentworthville","747000","2017","6"
"2145-Wentworthville","Wentworthville","747000","2017","6"
"2145-Westmead","Westmead","747000","2017","6"
"2146-Old Toongabbie","Old Toongabbie","728000","2017","6"
"2146-Toongabbie","Toongabbie","728000","2017","6"
"2146-Toongabbie East","Toongabbie East","728000","2017","6"
"2147-Kings Langley","Kings Langley","795000","2017","6"
"2147-Lalor Park","Lalor Park","795000","2017","6"
"2147-Seven Hills","Seven Hills","795000","2017","6"
"2147-Seven Hills West","Seven Hills West","795000","2017","6"
"2148-Arndell Park","Arndell Park","710000","2017","6"
"2148-Blacktown","Blacktown","710000","2017","6"
"2148-Blacktown Westpoint","Blacktown Westpoint","710000","2017","6"
"2148-Huntingwood","Huntingwood","710000","2017","6"
"2148-Kings Park","Kings Park","710000","2017","6"
"2148-Marayong","Marayong","710000","2017","6"
"2148-Prospect","Prospect","710000","2017","6"
"2150-Harris Park","Harris Park","696700","2017","6"
"2150-Parramatta","Parramatta","696700","2017","6"
"2150-Parramatta Westfield","Parramatta Westfield","696700","2017","6"
"2151-North Parramatta","North Parramatta","710000","2017","6"
"2151-North Rocks","North Rocks","710000","2017","6"
"2152-Northmead","Northmead","784000","2017","6"
"2153-Baulkham Hills","Baulkham Hills","1170000","2017","6"
"2153-Bella Vista","Bella Vista","1170000","2017","6"
"2153-Winston Hills","Winston Hills","1170000","2017","6"
"2154-Castle Hill","Castle Hill","1535000","2017","6"
"2155-Beaumont Hills","Beaumont Hills","1145000","2017","6"
"2155-Kellyville","Kellyville","1145000","2017","6"
"2155-Kellyville Ridge","Kellyville Ridge","1145000","2017","6"
"2155-Rouse Hill","Rouse Hill","1145000","2017","6"
"2156-Annangrove","Annangrove","1585000","2017","6"
"2156-Glenhaven","Glenhaven","1585000","2017","6"
"2156-Kenthurst","Kenthurst","1585000","2017","6"
"2158-Dural","Dural","1320000","2017","6"
"2158-Middle Dural","Middle Dural","1320000","2017","6"
"2158-Round Corner","Round Corner","1320000","2017","6"
"2159-Arcadia","Arcadia","1800000","2017","6"
"2159-Berrilee","Berrilee","1800000","2017","6"
"2159-Fiddletown","Fiddletown","1800000","2017","6"
"2159-Galston","Galston","1800000","2017","6"
"2160-Merrylands","Merrylands","715000","2017","6"
"2160-Merrylands West","Merrylands West","715000","2017","6"
"2161-Guildford","Guildford","795000","2017","6"
"2161-Guildford West","Guildford West","795000","2017","6"
"2161-Old Guildford","Old Guildford","795000","2017","6"
"2161-Yennora","Yennora","795000","2017","6"
"2162-Chester Hill","Chester Hill","837500","2017","6"
"2162-Sefton","Sefton","837500","2017","6"
"2163-Carramar","Carramar","756250","2017","6"
"2163-Lansdowne","Lansdowne","756250","2017","6"
"2163-Villawood","Villawood","756250","2017","6"
"2164-Smithfield","Smithfield","778000","2017","6"
"2164-Smithfield West","Smithfield West","778000","2017","6"
"2164-Wetherill Park","Wetherill Park","778000","2017","6"
"2164-Woodpark","Woodpark","778000","2017","6"
"2165-Fairfield","Fairfield","730000","2017","6"
"2165-Fairfield East","Fairfield East","730000","2017","6"
"2165-Fairfield Heights","Fairfield Heights","730000","2017","6"
"2165-Fairfield West","Fairfield West","730000","2017","6"
"2166-Cabramatta","Cabramatta","752500","2017","6"
"2166-Cabramatta West","Cabramatta West","752500","2017","6"
"2166-Canley Heights","Canley Heights","752500","2017","6"
"2166-Canley Vale","Canley Vale","752500","2017","6"
"2166-Lansvale","Lansvale","752500","2017","6"
"2167-Glenfield","Glenfield","660500","2017","6"
"2168-Ashcroft","Ashcroft","710000","2017","6"
"2168-Busby","Busby","710000","2017","6"
"2168-Cartwright","Cartwright","710000","2017","6"
"2168-Green Valley","Green Valley","710000","2017","6"
"2168-Heckenberg","Heckenberg","710000","2017","6"
"2168-Hinchinbrook","Hinchinbrook","710000","2017","6"
"2168-Sadleir","Sadleir","710000","2017","6"
"2170-Casula","Casula","678000","2017","6"
"2170-Casula Mall","Casula Mall","678000","2017","6"
"2170-Chipping Norton","Chipping Norton","678000","2017","6"
"2170-Hammondville","Hammondville","678000","2017","6"
"2170-Liverpool","Liverpool","678000","2017","6"
"2170-Liverpool South","Liverpool South","678000","2017","6"
"2170-Liverpool Westfield","Liverpool Westfield","678000","2017","6"
"2170-Lurnea","Lurnea","678000","2017","6"
"2170-Moorebank","Moorebank","678000","2017","6"
"2170-Mount Pritchard","Mount Pritchard","678000","2017","6"
"2170-Prestons","Prestons","678000","2017","6"
"2170-Warwick Farm","Warwick Farm","678000","2017","6"
"2171-Cecil Hills","Cecil Hills","855000","2017","6"
"2171-Horningsea Park","Horningsea Park","855000","2017","6"
"2171-Hoxton Park","Hoxton Park","855000","2017","6"
"2171-Middleton Grange","Middleton Grange","855000","2017","6"
"2171-West Hoxton","West Hoxton","855000","2017","6"
"2173-Holsworthy","Holsworthy","865000","2017","6"
"2173-Wattle Grove","Wattle Grove","865000","2017","6"
"2176-Abbotsbury","Abbotsbury","877000","2017","6"
"2176-Bossley Park","Bossley Park","877000","2017","6"
"2176-Edensor Park","Edensor Park","877000","2017","6"
"2176-Greenfield Park","Greenfield Park","877000","2017","6"
"2176-Prairiewood","Prairiewood","877000","2017","6"
"2176-St Johns Park","St Johns Park","877000","2017","6"
"2176-Wakeley","Wakeley","877000","2017","6"
"2177-Bonnyrigg","Bonnyrigg","786000","2017","6"
"2177-Bonnyrigg Heights","Bonnyrigg Heights","786000","2017","6"
"2190-Chullora","Chullora","932500","2017","6"
"2190-Greenacre","Greenacre","932500","2017","6"
"2190-Mount Lewis","Mount Lewis","932500","2017","6"
"2191-Belfield","Belfield","1200000","2017","6"
"2192-Belmore","Belmore","772500","2017","6"
"2193-Ashbury","Ashbury","739000","2017","6"
"2193-Canterbury","Canterbury","739000","2017","6"
"2193-Hurlstone Park","Hurlstone Park","739000","2017","6"
"2194-Campsie","Campsie","640000","2017","6"
"2195-Lakemba","Lakemba","458000","2017","6"
"2195-Wiley Park","Wiley Park","458000","2017","6"
"2196-Punchbowl","Punchbowl","885000","2017","6"
"2196-Roselands","Roselands","885000","2017","6"
"2197-Bass Hill","Bass Hill","977500","2017","6"
"2198-Georges Hall","Georges Hall","925000","2017","6"
"2199-Yagoona","Yagoona","860000","2017","6"
"2199-Yagoona West","Yagoona West","860000","2017","6"
"2200-Bankstown","Bankstown","640000","2017","6"
"2200-Bankstown Aerodrome","Bankstown Aerodrome","640000","2017","6"
"2200-Bankstown North","Bankstown North","640000","2017","6"
"2200-Bankstown Square","Bankstown Square","640000","2017","6"
"2200-Condell Park","Condell Park","640000","2017","6"
"2200-Manahan","Manahan","640000","2017","6"
"2200-Mount Lewis","Mount Lewis","640000","2017","6"
"2203-Dulwich Hill","Dulwich Hill","820000","2017","6"
"2204-Marrickville","Marrickville","1250000","2017","6"
"2204-Marrickville Metro","Marrickville Metro","1250000","2017","6"
"2204-Marrickville South","Marrickville South","1250000","2017","6"
"2205-Arncliffe","Arncliffe","750000","2017","6"
"2205-Turrella","Turrella","750000","2017","6"
"2205-Wolli Creek","Wolli Creek","750000","2017","6"
"2206-Clemton Park","Clemton Park","1300000","2017","6"
"2206-Earlwood","Earlwood","1300000","2017","6"
"2207-Bardwell Park","Bardwell Park","1025000","2017","6"
"2207-Bardwell Valley","Bardwell Valley","1025000","2017","6"
"2207-Bexley","Bexley","1025000","2017","6"
"2207-Bexley North","Bexley North","1025000","2017","6"
"2207-Bexley South","Bexley South","1025000","2017","6"
"2208-Kingsgrove","Kingsgrove","1320000","2017","6"
"2209-Beverly Hills","Beverly Hills","1193500","2017","6"
"2209-Narwee","Narwee","1193500","2017","6"
"2210-Lugarno","Lugarno","1075000","2017","6"
"2210-Peakhurst","Peakhurst","1075000","2017","6"
"2210-Peakhurst Heights","Peakhurst Heights","1075000","2017","6"
"2210-Riverwood","Riverwood","1075000","2017","6"
"2211-Padstow","Padstow","981500","2017","6"
"2211-Padstow Heights","Padstow Heights","981500","2017","6"
"2212-Revesby","Revesby","1051000","2017","6"
"2212-Revesby Heights","Revesby Heights","1051000","2017","6"
"2212-Revesby North","Revesby North","1051000","2017","6"
"2213-East Hills","East Hills","1036500","2017","6"
"2213-Panania","Panania","1036500","2017","6"
"2213-Picnic Point","Picnic Point","1036500","2017","6"
"2214-Milperra","Milperra","915000","2017","6"
"2216-Banksia","Banksia","740000","2017","6"
"2216-Brighton-Le-Sands","Brighton-Le-Sands","740000","2017","6"
"2216-Kyeemagh","Kyeemagh","740000","2017","6"
"2216-Rockdale","Rockdale","740000","2017","6"
"2217-Beverley Park","Beverley Park","817500","2017","6"
"2217-Kogarah","Kogarah","817500","2017","6"
"2217-Kogarah Bay","Kogarah Bay","817500","2017","6"
"2217-Monterey","Monterey","817500","2017","6"
"2217-Ramsgate","Ramsgate","817500","2017","6"
"2217-Ramsgate Beach","Ramsgate Beach","817500","2017","6"
"2218-Allawah","Allawah","722500","2017","6"
"2218-Carlton","Carlton","722500","2017","6"
"2219-Dolls Point","Dolls Point","950000","2017","6"
"2219-Sandringham","Sandringham","950000","2017","6"
"2219-Sans Souci","Sans Souci","950000","2017","6"
"2220-Hurstville","Hurstville","780000","2017","6"
"2220-Hurstville Grove","Hurstville Grove","780000","2017","6"
"2220-Hurstville Westfield","Hurstville Westfield","780000","2017","6"
"2221-Blakehurst","Blakehurst","1360000","2017","6"
"2221-Carss Park","Carss Park","1360000","2017","6"
"2221-Connells Point","Connells Point","1360000","2017","6"
"2221-Kyle Bay","Kyle Bay","1360000","2017","6"
"2221-South Hurstville","South Hurstville","1360000","2017","6"
"2222-Penshurst","Penshurst","674250","2017","6"
"2223-Mortdale","Mortdale","1195000","2017","6"
"2223-Oatley","Oatley","1195000","2017","6"
"2224-Kangaroo Point","Kangaroo Point","1300000","2017","6"
"2224-Sylvania","Sylvania","1300000","2017","6"
"2224-Sylvania Southgate","Sylvania Southgate","1300000","2017","6"
"2224-Sylvania Waters","Sylvania Waters","1300000","2017","6"
"2225-Caravan Head","Caravan Head","1350000","2017","6"
"2225-Oyster Bay","Oyster Bay","1350000","2017","6"
"2226-Bonnet Bay","Bonnet Bay","1135500","2017","6"
"2226-Como","Como","1135500","2017","6"
"2226-Jannali","Jannali","1135500","2017","6"
"2227-Gymea","Gymea","1181250","2017","6"
"2227-Gymea Bay","Gymea Bay","1181250","2017","6"
"2228-Miranda","Miranda","1301000","2017","6"
"2228-Yowie Bay","Yowie Bay","1301000","2017","6"
"2229-Caringbah","Caringbah","1225000","2017","6"
"2229-Dolans Bay","Dolans Bay","1225000","2017","6"
"2229-Lilli Pilli","Lilli Pilli","1225000","2017","6"
"2229-Port Hacking","Port Hacking","1225000","2017","6"
"2229-Taren Point","Taren Point","1225000","2017","6"
"2229-Warumbul","Warumbul","1225000","2017","6"
"2230-Bundeena","Bundeena","980000","2017","6"
"2230-Burraneer","Burraneer","980000","2017","6"
"2230-Cronulla","Cronulla","980000","2017","6"
"2230-Maianbar","Maianbar","980000","2017","6"
"2230-Woolooware","Woolooware","980000","2017","6"
"2232-Audley","Audley","1000000","2017","6"
"2232-Garie","Garie","1000000","2017","6"
"2232-Grays Point","Grays Point","1000000","2017","6"
"2232-Kareela","Kareela","1000000","2017","6"
"2232-Kirrawee","Kirrawee","1000000","2017","6"
"2232-Loftus","Loftus","1000000","2017","6"
"2232-Sutherland","Sutherland","1000000","2017","6"
"2232-Woronora","Woronora","1000000","2017","6"
"2233-Engadine","Engadine","1020000","2017","6"
"2233-Heathcote","Heathcote","1020000","2017","6"
"2233-Waterfall","Waterfall","1020000","2017","6"
